      Time         X         Y            Lon            Lat          Depth      Slip rate            SR1            SR2  Rigidity
     19.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.194314       0.010225      -0.194045     50.03
     20.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.054773       0.054440       0.006030     50.03
     21.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.071187       0.033570       0.062775     50.03
     22.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.000000       0.000000       0.000000     50.03
     23.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.000000       0.000000       0.000000     50.03
     24.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.000000       0.000000       0.000000     50.03
     25.00    -35.00    -10.00     137.180283      33.064480      21.156610       0.000000       0.000000       0.000000     50.03
      1.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      2.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      3.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      4.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      5.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      6.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      7.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.071109      -0.056375       0.043340     50.03
      8.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.003333      -0.002840       0.001745     50.03
      9.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.087033       0.077710      -0.039190     50.03
     10.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.027435       0.024210      -0.012905     50.03
     11.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.033404       0.001505      -0.033370     50.03
     12.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.059852      -0.058250       0.013755     50.03
     13.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.140324      -0.140270       0.003895     50.03
     14.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.038457      -0.036080      -0.013310     50.03
     15.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.067722       0.042290       0.052895     50.03
     16.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.228570       0.114220       0.197985     50.03
     17.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.153151       0.079535       0.130880     50.03
     18.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.083024      -0.028305      -0.078050     50.03
     19.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.149672      -0.015135      -0.148905     50.03
     20.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.097563       0.097190      -0.008520     50.03
     21.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.091247       0.076095       0.050355     50.03
     22.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
     23.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
     24.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
     25.00    -30.00    -10.00     137.127167      33.070122      21.156610       0.000000       0.000000       0.000000     50.03
      1.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.000000       0.000000       0.000000     50.03
      2.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.000000       0.000000       0.000000     50.03
      3.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.000000       0.000000       0.000000     50.03
      4.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.000000       0.000000       0.000000     50.03
      5.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.000000       0.000000       0.000000     50.03
      6.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.032913       0.031020       0.011000     50.03
      7.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.046110       0.029010       0.035840     50.03
      8.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.084232       0.075790       0.036755     50.03
      9.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.076862       0.068160      -0.035525     50.03
     10.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.042218       0.000530      -0.042215     50.03
     11.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.048905      -0.045515      -0.017890     50.03
     12.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.055705      -0.053905       0.014045     50.03
     13.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.106891      -0.063500       0.085985     50.03
     14.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.094169      -0.010995       0.093525     50.03
     15.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.092436       0.053795       0.075170     50.03
     16.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.112215       0.097620       0.055340     50.03
     17.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.126051       0.055895      -0.112980     50.03
     18.00    -25.00    -10.00     137.074036      33.075748      21.156610       0.158312      -0.006330      -0.158185     50.03
